ID_time,1650_59,1660_69
1154,1396.37,1123.23
1155,1425.18,484.61
1156,1751.77,831.42
1157,0,275.18
1158,743.06,1515.15
1159,1155.18,0
1160,1769.04,2814.26
1161,1437.35,0
1162,2060.44,732.42
1163,429.61,925.72
1164,1417.75,559.26
1165,577.55,245.22
1166,814.33,2190.25
1167,853.34,1261.88
1168,2276.75,837.17
1169,1613.56,964.47
1170,1894.86,1656.73
1171,0,1517.19
1172,2936,2184.26
1173,1918.77,657.07
1174,1584.79,1561.53
1175,2071.11,2497.01
1176,1559.24,941.9
1177,0,829.74
1178,791.14,1765.48
1179,3423.76,457.93
1180,3065.72,1315.33
1181,1208.4,1209.15
1182,879.49,2720.56
1183,1035.89,1124.49
1184,1513.16,675.83
1185,2902.76,1746.29
1186,711.82,0
1187,2205.07,398.01
1188,1554.33,1390.49
1189,708.94,0
1190,2100.77,1034.46
1191,747.41,1062.7
1192,924,2354.4
1193,0,900.85
1194,695.34,404.6
1195,1969.68,578.82
1196,0,2992.22
1197,1183.23,2637.59
1198,1451.16,1320.46
1199,2419.11,679.64
1200,1530.72,579.14
1201,1720.75,1292.98
1202,1576.04,1931.81
1203,3375.76,1179.94
1204,659.69,1286.9
1205,3034.39,2293.95
1206,1310.62,1870.91
1207,2525.25,1964.31
1208,770.21,3512.94
1209,1831.5,2986.51
1210,1582.58,1707.75
1211,826.83,914.81
1212,0,685.59
1213,276.4,2122.81
1214,2412.49,1263.44
1215,410.45,1235.74
1216,445.4,2902.23
1217,0,5681.82
1218,3820.03,400.64
1219,0,1011.53
1220,0,126.17
1221,2221.34,1981.77
1222,1199.38,0
1223,943.22,681.66
1224,1785.98,390.82
1225,1916.36,0
1226,505.31,0
1227,3014.31,1536.1
1228,1896.46,1927.53
1229,1561.97,3815.9
1230,1021.89,1093.16
1231,1861.82,0
1232,1654.4,1631.43
1233,1536.54,1663.2
1234,1853.08,494.59
1235,1128.38,951.9
1236,1307.95,804.46
1237,1623.15,1037.94
1238,1518.83,1676.75
1239,1374,2659.57
1240,2842.93,1930.71
1241,1169.72,786.5
1242,591.02,1212.54
1243,1154.4,2911.21
1244,1301.93,0
1245,646.28,1362.74
1246,1139.6,872.83
1247,204.02,811.43
1248,1433.52,1486.41
1249,746.91,1770.76
1250,2556.35,1214.67
1251,2020.94,590.84
1252,2436.76,1302.23
1253,1576.69,1158.08
1254,1141.04,1695.05
1255,946.24,3787.88
1256,704.25,2235.8
1257,757.18,2160.1
1258,1387,1429.25
1259,675.1,350.09
1260,693.56,1343.87
1261,567.58,842.46
1262,1516.3,5617.98
1263,2333.72,1464.45
1264,842.99,1230.01
1265,560.59,2596.95
1266,1239.4,0
1267,621.94,2130.18
1268,1226.11,1180.92
1269,2506.27,572.74
1270,1654.73,1596.84
1271,0,959.81
1272,0,2778.5
1273,1875.97,1309.05
1274,2910.26,1893.68
1275,897.27,861.08
1276,1000.4,811.95
1277,1801.42,903.07
1278,889.71,2721.31
1279,908.68,575.54
1280,2877.89,1386.75
1281,1628.9,1643.15
1282,1102.88,1556.93
1283,2456.1,1599.15
1284,2067.54,767.54
1285,3274.78,643.29
1286,1641.67,2723.08
1287,572,1602.74
1288,1288.13,1436.58
1289,1254.05,608.64
1290,1830.35,2621.23
1291,1531.76,0
1292,1589.4,649.11
1293,829.64,448.29
1294,1326.91,472.81
1295,1006.33,0
1296,748.01,6052.75
1297,1985.91,793.71
1298,1872.33,1377.2
1299,0,0
1300,814.46,0
1301,2470.47,2059.73
1302,1409.39,2600.01
1303,0,18826.14
1304,540.23,2183.32
1305,647.25,3984.06
1306,2311.61,4283.67
1307,990.82,2450.98
1308,1532.22,2369.67
1309,544.37,1165.77
1310,1923.45,0
1311,2920.32,0
1312,139.37,0
1313,2294.28,1798.56
1314,490.92,0
1315,858.26,0
1316,0,0
1317,1718.31,0
1318,415.71,1492.54
1319,2118.31,7731.96
1320,879.12,2096.44
1321,1097.39,5111.24
1322,938.09,4761.9
1323,1538.46,0
1324,1523.06,1623.38
1325,0,1672.24
1326,902.53,0
1327,669.79,13689.25
1328,1284.8,3024.19
1329,273.82,11444.92
1330,1592.95,6841.51
1331,904.06,0
1332,10380.62,0
1333,2115.44,1951.22
1334,613.5,8658.01
1335,1392.11,1850.14
1336,1503.5,1598.72
1337,1008.71,7731.96
1338,1364.72,4250.15
1339,2298.32,821.02
1340,2740.71,0
1341,1007.16,1272.26
1342,1929.23,0
1343,475.96,0
1344,1503.76,4535.15
1345,0,1934.24
1346,1690.91,10050.25
1347,2099.96,10309.28
1348,1852.52,10256.41
1349,1524.59,10101.01
1350,1190.23,10101.01
1351,434.22,10000
1352,667.39,9900.99
1353,1954.65,9615.38
1354,2464.57,0
1355,2032.52,0
1356,542.46,0
1357,673.34,0
1358,335.7,0
1359,0,2283.11
1360,1305.24,3663
1361,1381.98,1039.5
1362,4629.63,1383.13
1363,0,842.7
1364,1833.09,0
1365,0,325.06
1366,907.21,658.11
1367,1359.93,1271.88
1368,839.28,0
1369,1942.75,1440.32
1370,560.76,1256.28
1371,811.88,5154.64
1372,1024.46,1667.36
1373,271.37,1169.36
1374,2423.26,1362.68
1375,2254.28,2148.54
1376,996.21,1173.5
1377,1540.83,2593.26
1378,2327.9,0
1379,1842.72,1258.17
1380,4757.49,2684.56
1381,0,0
1382,1107.62,2470.36
1383,872.58,1859.21
1384,3887.19,1004.4
1385,2567.94,1727.4
1386,409.08,3156.79
1387,1450.96,1096.69
1388,915.09,953.05
1389,2145.44,525.74
1390,2539.95,744.43
1391,2124.04,1019.84
1392,258.2,1070.53
1393,2176.48,1271.64
1394,0,1267.95
1395,1334.04,1601.56
1396,2266.17,1120
1397,1209.72,677.97
1398,1115.28,1643.75
1399,1509.46,1013.62
1400,2316.6,621.5
1401,972.47,1256.86
1402,353.22,1075.08
1403,798.91,0
1404,3690.75,679.35
1405,919.54,859.85
1406,610.05,1391.08
1407,551.05,888.17
1408,1248.96,1302.2
1409,1051.57,1312.12
1410,845.1,1831.98
1411,1314.92,2013.23
1412,4347.83,691.04
1413,2016.89,1982.63
1414,2741.43,1077.46
1415,1518.6,834.91
1416,2031.19,1799.78
1417,3543.6,1241.66
1418,1571.18,1030.17
1419,779.42,1216
1420,1120.79,2357.65
1421,1077.18,1232.24
1422,992.06,2383.69
1423,600.72,1535.24
1424,1914.16,1761.97
1425,1366.81,2244.54
1426,1159.07,1252.44
1427,1053.39,902.82
1428,1353.18,1148.92
1429,4103.62,1342.76
1430,423.01,1207.14
1431,0,2278.7
1432,1096.39,1085.85
1433,2394.06,1320.11
1434,637.76,567.7
1435,1116.49,1810.16
1436,911.75,713.35
1437,2389.75,1293.1
1438,544.01,553.59
1439,1231.45,1015.43
1440,1155.84,1865.88
1441,686.89,2053.96
1442,3170.03,736.38
1443,2123.89,736.92
1444,2994.01,750.19
1445,3153.25,0
1446,1019.15,0
1447,1601.77,632.01
1448,1164.69,710.23
1449,1759.6,2019.57
1450,2162.16,8333.33
1451,777.15,3843.2
1452,693.63,914.4
1453,566.79,732.94
1454,736.38,1778.44
1455,1860.42,844.59
1456,2970.04,857.98
1457,1190.48,1572.86
1458,1392.2,880.28
1459,607.72,943.84
1460,2323.62,1840.17
1461,1046.49,389.95
1462,981.01,1050.29
1463,700.46,671.01
1464,271.74,2500
1465,2453.68,397.91
1466,1002.11,911.01
1467,1132.18,692.77
1468,459.56,516.66
1469,579.71,0
1470,1107.93,2740.03
1471,0,2081.7
1472,982.64,0
1473,821.75,207.51
1474,842.22,2305.92
1475,1858.24,1334.86
1476,2536.78,1906.58
1477,1734.05,2360.35
1478,1358.21,1875.44
1479,1677.02,2171.88
1480,2814.46,720.2
1481,1579.92,1767.1
1482,1021.28,2517.5
1483,5750.56,419.32
1484,1027.34,886.31
1485,4079.09,0
1486,782.88,0
1487,820.06,1056.52
1488,841.85,1791
1489,613.12,1013.9
1490,1350.86,2154.79
1491,590.32,979.36
1492,356.51,1063.41
1493,1010.39,920.13
1494,2307.72,0
1495,3408.27,0
1496,1534.6,0
1497,918.44,1072.06
1498,305.32,1535.54
1499,872,1595.04
1500,4407.83,1172.36
1501,1447.64,2653.76
1502,1721.25,941.71
1503,1338.33,1602.76
1504,1299.91,1328.76
1505,950.01,1531.65
1506,2103.05,1758.55
1507,709.51,1674.91
1508,1663.68,1899.83
1509,1891.25,2089.09
1510,1468.29,3583.45
1511,2243,2955.11
1512,577.73,915.44
1513,582.23,1523.55
1514,1948.34,0
1515,965.25,1561.69
1516,2431.7,689.66
1517,713.34,0
1518,3854.14,0
1519,1328.37,4171.63
1520,3854.68,0
1521,564.38,3034.9
1522,1322.56,4283.27
1523,696.79,5847.95
1524,1529.99,196.04
1525,2718.87,2749.14
1526,567.67,2440.21
1527,1066.95,850.56
1528,1011.18,399.68
1529,1338.26,3158.56
1530,1885.73,1583.03
1531,620.68,1838.4
1532,1262.87,2051.28
1533,344.71,2648.91
1534,0,0
1535,1634.69,0
1536,2097.97,1268.65
1537,584.94,2562.53
1538,3146.63,639.28
1539,1082.25,2044.99
1540,584.67,1420.86
1541,1984.89,1591.39
1542,899.13,1093.19
1543,1377.06,0
1544,1791.43,2024.53
1545,424.85,1064.96
1546,1309.51,2232.89
1547,1336.76,1232.65
1548,563.71,1200.56
1549,791.23,2204.59
1550,1101.32,2277.17
1551,3309.2,1100.11
1552,1013.99,1228.64
1553,1890.51,560.22
1554,947.39,4435.02
1555,1910.93,1659.35
1556,1772.55,518.92
1557,853.88,1785.71
1558,1153.3,2858.83
1559,1722.62,3322.26
1560,956.37,1139.6
1561,895.5,0
1562,1783.44,13.58
1563,1248.07,425.53
1564,1838.65,705.72
1565,1035.93,1438.33
1566,1886.24,1106.62
1567,670.8,904.74
1568,1548.03,1333.43
1569,844.36,1728.82
1570,2111.32,1910.92
1571,1866.21,1116.94
1572,3845.66,2301.29
1573,1388.67,4813.03
1574,3687.82,1476.51
1575,1166.59,0
1576,821.29,0
1577,7858.55,0
1578,2356.22,2796.9
1579,991.59,0
1580,1833.9,1240.94
1581,770.71,525.21
1582,2498.2,640.1
1583,526.69,1100.72
1584,344.41,1241.33
1585,811.13,1254.38
1586,999.77,1853.82
1587,0,1507.57
1588,350.34,2080.79
1589,971.11,861.47
1590,1292.91,1495.89
1591,1517.65,4286.59
1592,785.46,2183.88
1593,785.04,796.97
1594,848.98,558.69
1595,1316.03,2049.18
1596,2286.81,2733.02
1597,1667.09,2205.03
1598,1381.22,507.9
1599,851.48,1746.72
1600,0,3226.38
1601,830.39,2338.4
1602,1643.39,2082.53
1603,0,2495.78
1604,469.74,1836.86
1605,0,2085
1606,317.86,1028.73
1607,1680.67,1215.81
1608,6683.38,791.41
1609,756.39,1430.02
1610,1578.47,1692.97
1611,0,1541.65
1612,1731.6,979.76
1613,1689.9,1471.17
1614,2725.71,2586.14
1615,2532.49,2117.87
1616,805.79,3496.2
1617,1353.5,1236.36
1618,764.8,621.14
1619,1361.81,1252.7
1620,1274.03,1182.77
1621,1443.44,0
1622,922.84,1527.82
1623,1238.77,1546.19
1624,2590.67,3941.95
1625,1439.21,766.87
1626,2561.91,954.7
1627,2109.7,783.23
1628,1522.16,1670.52
1629,1570.62,1015.44
1630,941.69,2106.43
1631,897.45,1357.2
1632,1218.52,972.7
1633,2530.92,1728.1
1634,248.11,271
1635,1789.67,4105.84
1636,4951.44,948.55
1637,1390.12,4084.97
1638,960.14,1436.37
1639,1266.56,0
1640,1364.17,2010.99
1641,1901,1417.64
1642,1345.44,879.53
1643,684.9,688.19
1644,82.95,1277.55
1645,1466.47,765.7
1646,1460.12,603.89
1647,1312.72,1790.75
1648,797.49,2255.49
1649,1017.76,5470.71
1650,598.19,1043.84
1651,1214.85,5364.81
1652,1622.57,998.67
1653,803.76,1470.23
1654,1607.64,474.81
1655,1429.86,1344.51
1656,1641.02,2375.3
1657,2060.53,1225.14
1658,1571.17,1604.4
1659,271.36,644.6
1660,655.4,489.48
1661,406.5,1877.93
1662,0,892.68
1663,1422.48,966.44
1664,1556.02,1166.86
1665,0,1493.08
1666,491.61,1260.27
1667,1126.13,1454.19
1668,1010.42,967.14
1669,1520.37,881.39
1670,1478.42,424.94
1671,1510.57,1157.95
1672,1354.65,1206.18
1673,294.81,1362.53
1674,1290.02,1888.23
1675,579.31,1757.05
1676,413.74,1251.56
1677,2440.11,1905.55
1678,0,901.48
1679,818.75,0
1680,1857.01,1161.12
1681,3497.11,944.85
1682,1392.87,1865.67
1683,1576.27,2543.72
1684,821.47,2231.73
1685,646.62,554.94
1686,1253.92,2299.81
1687,2238.39,2548.23
1688,686.03,2277.9
1689,409.5,2181.03
1690,1922.98,2561.64
1691,2002.75,1447.78
1692,2545.49,310.91
1693,14.28,0
1694,1628.09,391.34
1695,1625.35,933.56
1696,3670.34,1313.07
1697,895.99,1260.76
1698,1836.94,1536.79
1699,3409.71,1390.64
1700,1578.37,1530.75
1701,1610.31,1566.55
1702,1633.03,1246.69
1703,1376.71,3302.51
1704,1877.64,1213.89
1705,0,4551.37
1706,1541.55,1761.48
1707,2848.05,1325.06
1708,7022.91,1593.19
1709,2993.95,1347.35
1710,1175.09,1454.86
1711,623.8,1505.8
1712,378.69,1525.59
1713,1451.38,2331.46
1714,999.79,2043.88
1715,1355.63,1070.76
1716,1721.04,3143.01
1717,1906.58,0
1718,1058.2,631.36
1719,2234.78,1629.36
1720,1363.86,616.01
1721,1705.86,741.56
1722,1567.4,1510.75
1723,865.29,1117.77
1724,0,1857.59
1725,1684.92,2359.99
1726,1397.14,744.71
1727,645.95,1533.35
1728,2665.98,0
1729,1276.37,1384.87
1730,827.73,0
1731,0,2497.5
1732,1244.03,1958.86
1733,1350.54,1609.01
1734,1049.76,0
1735,1171.58,1214.82
1736,1691.04,1722.16
1737,1054.09,1152.63
1738,913.32,789.5
1739,703.23,810.23
1740,3324.68,1014.38
1741,1778.78,1281.02
1742,1881.57,0
1743,2193.52,0
1744,1012.66,954.39
1745,1661.35,1551.35
1746,1549.09,2101.32
1747,2184.94,1976.36
1748,1655.08,3206.84
1749,1891.85,2152.85
1750,1671.1,489.84
1751,1758.24,1489.57
1752,1703.15,1986.1
1753,951.78,0
1754,830.12,1464.99
1755,638.42,1404.17
1756,1002.4,1815.61
1757,973.57,1155.79
1758,869.6,1657.62
1759,576.31,550.89
1760,743.23,1036.27
1761,2784.6,1042.75
1762,1298.57,609.76
1763,1302.18,851.18
1764,809.39,1627.88
1765,2426.01,3921.57
1766,1983.58,842.36
1767,2484.68,1877.8
1768,1693.4,1593.54
1769,561.87,818.33
1770,1770.45,1351.29
1771,1862.2,2166.17
1772,1419.45,2667.85
1773,2299.44,1978.73
1774,2789.99,2378.32
1775,1852.91,881.37
1776,1837.65,866.7
1777,4788.87,3076.92
1778,2211.13,0
1779,1208.41,0
1780,6437.77,0
1781,1058.49,1760.53
1782,740.14,1557.25
1783,900.32,3296.97
1784,0,1170.84
1785,2519.6,1561.82
1786,1064.21,1126.15
1787,3712.87,1857.96
1788,1465.66,2269.86
1789,0,1592.82
1790,1735.81,1293.2
1791,2369.67,1162.07
1792,895.36,851.82
1793,7075.47,3022.29
1794,921.42,0
1795,0,4509.02
1796,882.01,803.08
1797,757.49,1727.12
1798,835.78,920.81
1799,248.95,1672.24
1800,1289.94,2638.52
1801,1178.78,2171.22
1802,1422.1,1420.45
1803,1245.23,504.87
1804,1532.73,1568.69
1805,194.06,819.35
1806,1292.96,1719.37
1807,1873.24,1557.15
1808,436.73,1057.46
1809,550.44,2185
1810,1498.57,1168.42
1811,1275.61,2530.84
1812,1079.94,2832.86
1813,0,1233.98
1814,1231.53,1531.39
1815,2724.57,592.87
1816,744.97,1809.51
1817,515.73,515.86
1818,1254.12,575.69
1819,794.48,1765.87
1820,1166.67,1304.04
1821,905.63,1291.13
1822,656.3,590.66
1823,899.06,363.16
1824,1423.83,494.84
1825,1047.12,1116.11
1826,1481.92,1232.87
1827,897.85,1149.9
1828,786.86,760.05
1829,974.68,942.87
1830,310.95,651.87
1831,905.65,742.74
1832,577.01,923.18
1833,2145.92,912.16
1834,1040.9,338.47
1835,1636.79,2857.14
1836,947.91,1776.76
1837,524.93,0
1838,856.91,0
1839,3226.37,1096.49
1840,1017.81,2048.48
1841,885.5,1672.83
1842,1009.15,1386.32
1843,3143.89,1340.78
1844,709.91,0
1845,3031.45,2188.87
1846,462.03,1586.04
1847,1624.96,2951.79
1848,1176.1,1450.59
1849,1315.48,1593.71
1850,1302.72,693.22
1851,1266.11,723.94
1852,1963.39,536.14
1853,1000.28,802.04
1854,768.18,554.26
1855,1951.61,397.4
1856,1552.8,1455.6
1857,914.63,565.29
1858,2413.22,698.13
1859,1637.13,200.76
1860,1433.08,1229.82
1861,4294.92,1065.34
1862,906.93,593.6
1863,1823.23,961.5
1864,293.53,1260.35
1865,1365.13,370.94
1866,1505.59,3676.06
1867,1667.02,537.2
1868,1363.27,357.02
1869,927.52,806.97
1870,1073.62,738.55
1871,945.53,707.41
1872,591.89,861.43
1873,817.26,679.5
1874,1138.3,953.29
1875,1192.06,462.43
1876,1689.61,620.35
1877,1462.12,411.69
1878,1674.33,222.37
1879,1702.32,3673.77
1880,0,1182.97
1881,1558.35,1885.37
1882,0,1692.05
1883,1939.98,1084.9
1884,0,953.65
1885,1024.33,0
1886,1196.41,451.26
1887,1562.72,2264.96
1888,1262.29,708.11
1889,1131.28,675.68
1890,876.06,0
1891,4336.12,0
1892,186.2,2749.8
1893,484.65,2143.38
1894,820.8,853.97
1895,555.11,2628.81
1896,718.27,1348.33
1897,586.76,788.26
1898,591.02,1096.83
1899,6269.59,1759.16
1900,2691.16,1181.21
1901,1600.89,0
1902,865.37,1626.61
1903,963.86,1253.13
1904,0,1611.08
1905,621.5,167.98
1906,1831.83,415.97
1907,385.54,2186.39
1908,1782.42,5266.36
1909,1517.25,2604.17
1910,2437.04,1450.9
1911,831.72,819
1912,1393.03,812.91
1913,2143.37,1817.08
1914,666.67,637.15
1915,1109.39,605.05
1916,881.8,819.47
1917,845.01,1037.99
1918,886.52,1875.17
1919,1896.62,1126.13
1920,1580.47,2298.85
1921,1797.34,1769.13
1922,494.4,2596.56
1923,742.81,3163.62
1924,1449.28,986.68
1925,1614.75,1153.77
1926,1312.34,2412.39
1927,1119.05,7244.96
1928,681.43,2258.71
1929,1191.82,1025.89
1930,672.22,888.4
1931,847.24,1005.03
1932,2310.87,766.39
1933,1972.39,2092.86
1934,1232.71,2169.2
1935,2025.89,1801.98
1936,1157.41,1997.16
1937,1636.66,1865.28
1938,2504.17,2521.71
1939,1203.79,2179.22
1940,2960.77,1734.72
1941,1158.43,917.95
1942,666.01,858.81
1943,760.54,745.26
1944,1037.02,829.56
1945,0,2138.63
1946,855.46,1019.41
1947,866.55,858.29
1948,739.08,720.37
1949,1569.15,1612.45
1950,1032.19,1970.2
1951,1276.02,397.34
1952,0,0
1953,287.55,1572.82
1954,1437.88,423.59
1955,604.9,958.18
1956,199.12,1253.57
1957,0,2677.38
1958,812.79,819
1959,1062.28,1045.86
1960,1191.49,1034.5
1961,1099.09,0
1962,2168.89,0
1963,636.15,1049.27
1964,1314.67,1290.32
1965,1504.02,658.1
1966,2009.14,2256.77
1967,1071.22,6412.04
1968,858.43,1315.83
1969,1050.49,2140.02
1970,0,741.62
1971,6243.5,1350.81
1972,2327.55,641.47
1973,0,781.73
1974,1058.72,1228.11
1975,906.37,1002.27
1976,1711.48,984.74
1977,1526.48,1516.94
1978,156.79,1485.44
1979,3066.49,1789.2
1980,2044.85,1809.41
1981,0,2024.15
1982,612.32,1086.96
1983,2444.99,739.86
1984,2293.58,1610.95
1985,2798.41,1608.52
1986,1164.14,0
1987,5227.7,544.33
1988,875.99,1531.73
1989,3019.84,739.33
1990,2517.6,1473.57
1991,2675.18,1273.61
1992,1561.11,3163.18
1993,726.74,1517.91
1994,2197.75,2642.01
1995,2103.49,649
1996,1081.65,3886.93
1997,3526.65,1022.88
1998,1409.11,610.91
1999,3026.86,1102.51
2000,617.06,1729.36
2001,986.64,0
2002,1003.52,2732.24
2003,0,3565.06
2004,428.86,3434.95
2005,0,1216.55
2006,1543.51,1127.4
2007,0,425.71
2008,0,0
2009,909.09,210.51
2010,1248.44,483.96
2011,2255.9,0
2012,3045.77,1119.82
2013,708.92,631.15
2014,0,194.21
2015,0,535.32
2016,2065.84,1168.05
2017,1288.53,1562.99
2018,0,269.74
2019,570.71,674.61
2020,1409.83,1579.11
2021,1248.44,932.18
2022,578.37,925.67
2023,962.73,319.39
2024,924.84,1117.11
2025,539.08,1562.89
2026,739.28,1540.34
2027,1057.64,1516.68
2028,731.1,954.76
2029,1075.57,1147.83
2030,454.01,543.97
2031,652.93,235.63
2032,394.81,781.33
2033,1276.43,918.36
2034,612.77,0
2035,1055.99,1061.57
2036,714.49,3104.77
2037,1381.41,1829.8
2038,2196.73,0
2039,2704.07,827.91
2040,869.69,3482.39
2041,1029.16,1837.01
2042,1099.07,669.34
2043,1353.38,2540.22
2044,1434.46,2221.13
2045,2418.02,1448.08
2046,854.3,3328.76
2047,2314.17,488.52
2048,1284.19,490.08
2049,2349.32,1205.14
2050,1895.9,1560.84
2051,837.9,3328.29
2052,1767.26,834.78
2053,2589.78,1226.45
2054,949.15,1429.11
2055,738.55,1054.42
2056,1076.59,0
2057,2312.87,1756.03
2058,1665.28,544.77
2059,1727.12,662.11
2060,1391.1,1268.7
2061,2407.38,2404.93
2062,0,1944.25
2063,1579.83,1097.52
2064,1999.82,1417.84
2065,1091.79,2365.18
2066,757.64,2058.74
2067,948.95,1006.42
2068,1233.33,1416.3
2069,2508.98,1307.31
2070,0,739.04
2071,1038.59,403.27
2072,2580.65,279.82
2073,2543.77,447.11
2074,928.82,0
2075,1133.79,95.27
2076,535.26,403.35
2077,1749.02,884.3
2078,1631.62,2190.89
2079,1663.11,647.67
2080,0,594.88
2081,1488.78,1322.23
2082,5983.38,272.17
2083,356.63,2002.4
2084,886.52,2293.85
2085,1603.24,930.81
2086,1470.21,226.86
2087,1810.25,2142.47
2088,2972.92,1209.75
2089,1679.73,1519.05
2090,0,1151.54
2091,1362.4,1891
2092,0,1070.09
2093,7042.25,1835.24
2094,0,339.85
2095,3210.27,1243.01
2096,3828.97,1039.28
2097,0,1885.01
2098,1415.43,3037.21
2099,803.86,1689.87
2100,0,725.69
2101,2312.14,1969.08
2102,3901.17,614.66
2103,970.87,1243.19
2104,0,2235.3
2105,1358.7,1737.57
2106,1982.16,1401.92
2107,2000,798.98
2108,0,817.66
2109,0,1636.78
2110,0,1737.78
2111,0,0
2112,7134.36,0
2113,2541.3,608.55
2114,5050.51,1789.12
2115,0,1022.62
2116,1226.99,2272.73
2117,0,784.39
2118,0,1344.69
2119,0,1415.76
2120,0,1451.67
2121,9394.57,844.67
2122,9274.87,327.55
2123,0,1537.44
2124,3095.98,2074.38
2125,435.16,101.95
2126,0,922.93
2127,0,592.77
2128,3396.92,4568.82
2129,4987.53,1131.56
2130,1351.35,0
2131,854.7,1059.05
2132,0,1026.92
2133,4037.69,1546.79
2134,2304.15,1357.02
2135,1392.76,1250.98
2136,4823.15,3467.79
2137,5822.42,2053.39
2138,0,905.88
2139,0,2375.3
2140,0,1265.31
2141,0,1477.99
2142,1187.65,1159.85
2143,0,2991.03
2144,0,2682.76
2145,0,2702.47
2146,1400.56,2771.91
2147,0,461.04
2148,6976.74,579.74
2149,0,329.58
2150,0,1953.04
2151,7112.38,618.05
2152,8266.9,0
2153,0,3082.49
2154,0,537.9
2155,1123.6,677.97
2156,0,1001.43
2157,0,1568.47
2158,5012.53,1492.66
2159,0,3091.72
2160,0,0
2161,0,854.7
2162,1127.4,272.7
2163,0,0
2164,0,1021.51
2165,0,799.47
2166,0,1566.38
2167,0,935.45
2168,1448.58,809.81
2169,0,994.69
2170,0,3732.89
2171,0,1132.48
2172,0,616.88
2173,0,1046.25
2174,4775.55,1171.22
2175,0,1428.22
2176,0,3043.93
2177,0,544.79
2178,0,657.63
2179,20000,290.32
2180,0,1004.41
2181,0,624.17
2182,4381.16,725.97
2183,0,887.81
2184,2361.28,621.89
2185,0,598.8
2186,0,645.16
2187,0,908.76
2188,0,2117.51
2189,0,896.86
2190,0,1050.92
2191,0,570.41
2192,0,1932.08
2193,0,550.66
2194,0,1314.06
2195,0,729.14
2196,1492.54,1905.8
2197,5535.06,2343.49
2198,0,740.1
2199,0,1687.49
2200,0,1392.6
2201,0,1591.34
2202,0,4068.58
2203,0,0
2204,0,944.93
2205,645.99,6010.88
2206,2633.12,2395.36
2207,0,4070.76
2208,0,1148.82
2209,0,1130.24
2210,1619.66,1075.14
2211,535.45,1370.13
2212,1382.02,1129.89
2213,2030.46,989.12
2214,744.75,0
2215,1269,300.93
2216,420.7,2050.15
2217,1339.76,1444.08
2218,1161.43,0
2219,795.92,1755.41
2220,482.59,651.12
2221,1300.89,1554.04
2222,1679.03,732.97
2223,987.17,1519.39
2224,0,1152.89
2225,290.61,1554.65
2226,599.62,1280.25
2227,182.82,1500.38
2228,841.57,2541.3
2229,4813.48,1346.24
2230,1008.06,0
2231,1755.07,1449.7
2232,1432.41,1061.98
2233,418.41,1350.53
2234,1958.42,1821.97
2235,0,1812.14
2236,1081.08,0
2237,0,923.04
2238,1823.71,1892.4
2239,413.52,813.12
2240,1171.28,1278.04
2241,3802.74,824.04
2242,3185.84,409.5
2243,2376.39,4237.29
2244,3780.83,445.24
2245,1353.07,1690.9
2246,3073.29,2361.95
2247,381.9,0
2248,2242.15,3210.27
2249,1429.56,0
2250,2159.83,668.45
2251,2421.31,1151.6
2252,1955.85,376.29
2253,2360.35,287.19
2254,2065.05,700.53
2255,0,1427.12
2256,1889.31,1281.83
2257,4739.34,1454.55
