ID_time,1650_59,1660_69
2258,2026.64,492.29
2259,806.89,738.92
2260,1094.09,1480.64
2261,1190.15,710.1
2262,1492.22,1521.14
2263,1116.07,2344.97
2264,3580.33,1506.59
2265,1341.56,1504.89
2266,1276.49,623.18
2267,1704.55,750.55
2268,1049.23,1173.47
2269,1136.04,501.18
2270,228.78,2419.11
2271,1499.25,5068.06
2272,0,615.51
2273,0,726.74
2274,1390.82,1908.28
2275,1219.51,1137.66
2276,1086.96,1357.22
2277,0,2337.81
2278,1904.43,779.22
2279,655.31,1516.39
2280,3409.8,1923.49
2281,1414.97,2328.37
2282,1190.77,2178.65
2283,764.53,2472.19
2284,2115.22,0
2285,0,0
2286,640.68,0
2287,511.51,3487.56
2288,1195.79,1443.61
2289,1330.85,3912.69
2290,777.97,1552.8
2291,0,957.24
2292,0,2243.9
2293,2431.91,855.54
2294,1896.45,1060.32
2295,1044.39,580.92
2296,1785.52,1202.19
2297,818.49,0
2298,1516.2,1451.08
2299,4273.5,1480.41
2300,1055.97,0
2301,1527.88,1109.53
2302,5395.68,2413.75
2303,1445.61,2058.2
2304,0,1281.69
2305,645.99,2402.82
2306,448.16,1157.41
2307,914.2,915.75
2308,1219.51,888.59
2309,861.99,1044.43
2310,2683.58,1274.86
2311,1409.77,1352.41
2312,587.22,871.87
2313,695.65,2557.57
2314,1523.25,916.94
2315,896.63,765.13
2316,1913.23,1363.46
2317,2253.94,221.73
2318,928.06,853.18
2319,583.09,929.75
2320,2787.63,0
2321,1364.49,1079.81
2322,1567.05,2631.58
2323,546.9,1791.31
2324,3470.21,1849.41
2325,2012.41,1196.91
2326,1089.32,275.99
2327,1689.19,433.65
2328,1679.26,627.9
2329,3056.55,1738.42
2330,6711.41,1206.38
2331,1984.62,1153.72
2332,788.08,2005.01
2333,941.12,2215.01
2334,859.93,2384.74
2335,2089.43,1134.25
2336,3283.12,989.31
2337,3751.53,1533.27
2338,836.7,1180.64
2339,3034.9,1803.16
2340,1578.53,1929.59
2341,0,1092.54
2342,1548.59,1596.28
2343,1946.21,659.42
2344,565.93,427.44
2345,2100.84,0
2346,639.82,1056.11
2347,2838.89,220.75
2348,0,1589.76
2349,1659.48,1860.85
2350,563.54,1169.41
2351,646.57,1212.76
2352,2188.42,2243.89
2353,1631.29,518.35
2354,1868.22,390.82
2355,988.95,748.5
2356,0,1271.87
2357,2294.81,1565.55
2358,1817.27,1171.4
2359,1078.28,2031.69
2360,396.93,1739.4
2361,520.63,452.28
2362,1706.48,363.68
2363,2110.11,405.7
2364,1122.18,1720.87
2365,911.58,715.87
2366,736.59,720.41
2367,765.7,1321
2368,1177.86,1521.87
2369,3157.59,7367.72
2370,2100.84,499.75
2371,1641.14,1941.93
2372,550.36,2053.19
2373,1930.5,1297.41
2374,0,1353.87
2375,818.14,1585.31
2376,871.79,1332.37
2377,2389.76,831.81
2378,2272.81,0
2379,1374.57,4418.6
2380,3072.49,2601.48
2381,2331.55,3497.05
2382,680.85,1035.42
2383,3952.88,1450.25
2384,1363.58,1235.16
2385,1105.24,936.73
2386,1256.53,556.33
2387,233.75,918.55
2388,955.78,1942.69
2389,2375.3,2275.31
2390,0,585.82
2391,1124.82,1641.1
2392,907.75,164.58
2393,1336.01,0
2394,5221.93,3025.5
2395,1077.35,0
2396,912.52,1909.91
2397,263.5,1356.65
2398,2428.1,1380.73
2399,1371.04,1354.77
2400,938.72,1044.58
2401,1673.17,0
2402,1538.8,2276.12
2403,573.25,2523.28
2404,1063.7,2222.53
2405,3504.67,691.09
2406,1354.83,2163.35
2407,1181.72,3961.97
2408,1802.71,1338.81
2409,1146.53,810.11
2410,767.26,1824.18
2411,3206.6,2048.93
2412,1157.57,1861.93
2413,515.73,1333.53
2414,4540.3,1609.9
2415,7267.44,1430.08
2416,4629.63,2327.3
2417,848.46,1671.24
2418,0,2109.41
2419,1360.24,871.97
2420,0,1612.31
2421,599.16,1455.6
2422,1324.05,2030.62
2423,2685.08,1141.55
2424,0,1705.84
2425,2631.58,1118.83
2426,0,1613.65
2427,0,2336.45
2428,0,0
2429,4632.31,1031.58
2430,1596.17,1368.79
2431,856.96,0
2432,1154.49,0
2433,1677.85,0
2434,977.04,0
2435,2013.18,0
2436,2085.2,1212.58
2437,1721.46,1940.28
2438,0,1615.78
2439,2237.14,955.26
2440,1346.23,659.21
2441,396.3,2521.16
2442,2453.99,1747.08
2443,2807.5,1320.36
2444,1002,746.49
2445,1471.67,2327.21
2446,1801.51,888.24
2447,1119.51,465.12
2448,2458.51,794.91
2449,1537.61,538.21
2450,721.11,1065.77
2451,2855.78,484.01
2452,3205.13,1783.23
2453,0,1781.01
2454,2150.54,1287.55
2455,2024.88,765.26
2456,1435.73,1369.86
2457,0,2659.83
2458,1898.37,503.4
2459,737.46,1658.87
2460,497.88,1584.23
2461,904.16,2223.09
2462,4193.75,2728.02
2463,1381.49,2406.26
2464,2523.98,1067.81
2465,5545.29,3189.79
2466,1295.67,1786.53
2467,0,1669.45
2468,0,2334.63
2469,1147.37,2512.02
2470,661.81,335.01
2471,838.93,0
2472,607.53,3984.06
2473,1285,954.58
2474,3617.57,1840.58
2475,2111.93,865.56
2476,1255.34,1353.48
2477,0,0
2478,2651.74,1068.91
2479,3216.73,1057.59
2480,2988.05,0
2481,5952.38,799.36
2482,0,825.49
2483,2225.1,3133.9
2484,1106.42,883.5
2485,2818.22,1371.93
2486,2980.63,1338.69
2487,1095.29,3382.19
2488,984.25,3110.42
2489,1017.29,0
2490,1482.54,830.56
2491,1445.64,0
2492,1270.33,5181.35
2493,0,1137.66
2494,1436.19,1994.02
2495,1115.45,1734.61
2496,0,2094.24
2497,1500.18,1580.11
2498,1600.06,2079.62
2499,5144.03,3180.54
2500,0,1854.45
2501,436.87,893.12
2502,0,1474.93
2503,834.03,1514.11
2504,1470.59,853.58
2505,3162.33,728.39
2506,221.93,435.82
2507,713.52,925.24
2508,0,1123.78
2509,1241.46,1018.03
2510,6993.01,1329.71
2511,1878.19,1524.84
2512,1983.28,2044.18
2513,1083.31,1076.74
2514,1177.44,821.24
2515,1007.56,2050.58
2516,1992.71,1665.12
2517,1294.67,900.09
2518,4117.65,1750.44
2519,2042.01,847.04
2520,3300.33,1333.48
2521,4675.63,1864.43
2522,0,789.4
2523,3581.02,1669.45
2524,589.1,1242.24
2525,1431.2,2215.13
2526,0,1616.56
2527,516.17,6483.21
2528,1280.41,1504.84
2529,6329.11,2673.18
2530,0,1315.74
2531,11100.61,0
2532,0,171.23
2533,994.04,1494.77
2534,0,1891.31
2535,0,0
2536,1533.74,953.62
2537,0,1410.46
2538,2433.09,665.34
2539,1748.25,0
2540,4142.5,2111.98
2541,0,1821.69
2542,3846.15,2060.94
2543,770.71,3257.33
2544,0,1325.07
2545,0,2666.67
2546,2411.58,810.92
2547,1564.13,1149.11
2548,1610.57,1571.15
2549,1097.88,1717.23
2550,408.33,689.48
2551,2314.81,2072.39
2552,1269.04,1325.75
2553,0,0
2554,1988.07,636.73
2555,6611.57,1331.75
2556,0,602.58
2557,0,2402.76
2558,2306.81,1721.82
2559,8884.5,1717.96
2560,6849.32,1762.95
2561,5055.61,1246.83
2562,5718.95,1003.7
2563,2518.89,485.44
2564,780.09,2141.33
2565,1527.49,2098.47
2566,7566.2,2692.27
2567,3198.29,622.94
2568,3773.58,2403.85
2569,1570.68,0
2570,0,1611.6
2571,2070.39,1605.14
2572,2096.44,2245.73
2573,4854.37,3060.6
2574,0,1259.05
2575,2573.7,572.28
2576,2431.2,1428.72
2577,979.91,2074.21
2578,1800.68,1236.09
2579,2325.58,1115.93
2580,8498.58,345.05
2581,0,2099.42
2582,0,745.99
2583,0,1301.57
2584,0,934.47
2585,9090.91,892.77
2586,8912.66,546.11
2587,1440.92,3468.78
2588,3510.83,760.31
2589,1786.05,735.88
2590,747.94,878.89
2591,909.42,674.89
2592,0,622.96
2593,959.51,392.27
2594,4405.29,1569.86
2595,4388.93,1890.61
2596,4403.79,2378.81
2597,1310.04,1827.63
2598,1082.92,2515.31
2599,1779.7,724.77
2600,772.2,2106
2601,2352.94,1167.13
2602,595.58,1987.28
2603,949.8,9107.47
2604,2073.97,1790.19
2605,708.97,1300.15
2606,617.28,1408.38
2607,553.83,942.51
2608,2036.66,0
2609,1341.83,881.04
2610,328.95,2007.02
2611,451.47,842.46
2612,832.28,552.89
2613,626.96,0
2614,498.5,823.95
2615,431.97,0
2616,350.87,829.27
2617,3633.43,1889.81
2618,13333.33,682.37
2619,1219.87,1023.96
2620,1564.13,1572.77
2621,1232.29,1164.12
2622,7249.88,0
2623,0,649.35
2624,950.57,1170.28
2625,775.59,1468.89
2626,0,462.63
2627,811.85,687.13
2628,651.04,1483.4
2629,1447.7,1466.06
2630,973.24,920.21
2631,490.99,1601.28
2632,798.72,1461.92
2633,471.25,728.96
2634,346.32,732.24
2635,1795.1,637.19
2636,1119.59,1564.67
2637,1225.95,901.93
2638,1008.57,1064.16
2639,766.68,2427.68
2640,1161.51,281.45
2641,1035.2,818.89
2642,1070.66,1738.43
2643,3002.4,530.79
2644,1809.2,1692.05
2645,1762.89,718.39
2646,3289.87,1282.22
2647,1834.86,763.94
2648,3624.04,1064.96
2649,1968.5,2319.27
2650,0,838.08
2651,0,1169.83
2652,1446.17,0
2653,963.86,0
2654,962.46,241.08
2655,2670.23,777
2656,2741.6,0
2657,0,829.01
2658,468.82,822.91
2659,0,995.56
2660,2861.23,1176.82
2661,1774.62,994.37
2662,1879.7,701.75
2663,1040.58,0
2664,1607.72,3043.39
2665,0,996.16
2666,1146.79,794.75
2667,0,1363.91
2668,1545.6,1269.72
2669,5064.89,1066.1
2670,1039.76,2004.3
2671,1322.05,1076.53
2672,3963.01,1835.99
2673,3125,3247.31
2674,0,1698.45
2675,0,1893.57
2676,0,1697.82
2677,0,696.67
2678,0,2444.01
2679,0,1911.64
2680,0,2111.33
2681,0,2202.64
2682,0,2019.33
2683,0,2195.87
2684,0,2990.68
2685,0,1727.96
2686,0,2259.83
2687,0,2071.33
2688,0,2131.86
2689,0,1176.29
2690,0,1769.42
2691,6644.52,1664.45
2692,0,3226.96
2693,3988.04,1063.6
2694,1067.24,2123.94
2695,0,971.55
2696,0,1676.17
2697,4687.5,787.28
2698,0,729.16
2699,0,340.21
2700,0,2890.17
2701,0,1142.53
2702,0,539.23
2703,0,0
2704,8645.53,2818.59
2705,1883.24,2232.14
2706,13377.93,1721.17
2707,9615.38,1166.71
2708,4821.21,1416.43
2709,0,342.97
2710,0,1117.32
2711,668.67,2518.25
2712,759.88,0
2713,1219.51,1789.71
2714,0,1240.39
2715,0,0
2716,318.74,1026.78
2717,0,1177.54
2718,2118.64,627.97
2719,0,1170.54
2720,0,0
2721,3773.58,599.57
2722,14336.92,316.62
2723,0,1503.01
2724,7058.82,0
2725,0,0
2726,1477.1,0
2727,0,0
2728,3906.25,1035.5
2729,0,3030.3
2730,626.13,2156.94
2731,0,1412.3
2732,2033.23,2311.68
2733,0,1822.46
2734,0,3053.44
2735,1529.05,1520.73
2736,3412.97,2209.09
2737,0,3155.72
2738,4942.34,4449.52
2739,0,3214.2
2740,0,1065.12
2741,1379.31,1656.31
2742,1668.26,1390.21
2743,4457.65,403.88
2744,0,759.11
2745,0,1366.26
2746,0,4346.97
2747,12987.01,706.49
2748,0,840.85
2749,0,545.75
2750,1228.44,744.71
2751,4380.72,0
2752,0,687.36
2753,0,1467.46
2754,3574.62,583.84
2755,0,618.16
2756,0,579.96
2757,1283.7,598.24
2758,12269.94,759.12
2759,10256.41,0
2760,0,4373.18
2761,0,3850.19
2762,0,778.61
2763,0,3102.38
2764,0,2444.57
2765,0,2148.76
2766,0,2325.58
2767,0,1391.48
2768,0,906.07
2769,0,1234.22
2770,0,980.75
2771,4016.06,4470.62
2772,8695.65,399.6
2773,7067.14,1267.34
2774,0,1071.92
2775,0,1433.87
2776,1298.7,1055.01
2777,0,939.72
2778,1773.95,1502.66
2779,3012.05,1661.96
2780,2881.84,3541.46
2781,0,1182.83
2782,6211.18,1928.37
2783,0,727.59
2784,0,2831.52
2785,0,2824.25
2786,0,3036.22
2787,0,3284.67
2788,0,2624.92
2789,0,1882.06
2790,8849.56,2093.06
2791,0,1357.59
2792,0,0
2793,936.15,2207.51
2794,0,1304.63
2795,1116.45,1083.31
2796,5722.46,1392.37
2797,2220.69,1062.25
2798,780.54,0
2799,828.16,0
2800,3667.48,4454.34
2801,1561.28,515.2
2802,693.84,1801.15
2803,923.85,1094.17
2804,1361.18,1265.18
2805,897.87,1046.21
2806,1445.54,2104.63
2807,1363.33,1817.62
2808,3401.36,509.22
2809,1727.54,2049.91
2810,488.52,1558.44
2811,1386.96,738.42
2812,1183.43,1732.19
2813,1189.06,924.6
2814,1191.9,3098.59
2815,763.8,1696.75
2816,1133.47,1403.18
2817,545.26,1014.06
2818,445.83,198.61
2819,449.64,1468.43
2820,807.75,3996.26
2821,0,561.73
2822,1355.28,2875.73
2823,1607.08,1286.73
2824,0,347.34
2825,622.67,890.97
2826,0,1568.22
2827,2159.83,1568.01
2828,2217.29,2755.77
2829,0,198.37
2830,0,477.24
2831,0,324.44
2832,814.33,317.55
2833,2032.52,0
2834,2032.52,908.6
2835,5277.04,604.14
2836,2141.33,1361.84
2837,2057.61,907.44
2838,2169.2,205.75
2839,5586.59,1133.47
2840,5540.17,860.64
2841,7653.06,3139.06
2842,0,1424.5
2843,7067.14,1527.66
2844,0,5851.06
2845,10101.01,1448.8
2846,7125.89,1307.99
2847,4504.5,2982.36
2848,4385.96,865.29
2849,0,1011.71
2850,0,1238.77
2851,2070.39,1426.53
2852,0,1446.34
2853,5194.81,2021.9
2854,5167.96,500.58
2855,4739.34,887.15
2856,4444.44,1016.11
2857,4444.44,1691.47
2858,0,1018.12
2859,2207.51,905.8
2860,3831.42,940.96
2861,17241.38,1697.79
2862,17241.38,2239.64
2863,0,1208.64
2864,3372.68,1338.09
2865,1373.63,2369.67
2866,1375.52,1436.09
2867,0,1048.58
2868,0,1129.4
2869,1204.62,1210.29
2870,1521.86,1894.3
2871,0,828.84
2872,1260.62,578.37
2873,1272.26,980.71
2874,1040.58,869.82
2875,927.61,3160.92
2876,1988.07,1218.77
2877,2506.63,2720.35
2878,1684.31,1776.83
2879,0,0
2880,1483.68,0
2881,589.1,0
2882,1161.44,1399.58
2883,750.94,0
2884,332.48,2066.12
2885,196.81,0
2886,2238.21,0
2887,2246.13,0
2888,842.08,0
2889,1131.22,446.83
2890,932.84,0
2891,350.67,3012.05
2892,0,1187.18
2893,974.87,805.8
2894,0,0
2895,5076.14,0
2896,3770.15,0
2897,1252.82,1483.68
2898,0,1778.73
2899,0,1154.73
2900,1929.01,0
2901,1683.97,0
2902,1610.31,6747.64
2903,1753.44,1103.75
2904,772.2,2784.11
2905,1174.73,534.33
2906,2443.96,731.17
2907,1331.47,1754.39
2908,1763.67,5148.27
2909,0,1781.47
2910,3368.89,721.46
2911,650.57,1608.76
2912,418,1037.54
2913,277.43,276.55
2914,599.28,770.39
2915,1236.09,1071.83
2916,1998.6,222.47
2917,158.06,1424.61
2918,1394.7,1442.48
2919,285.52,0
2920,598.98,1718.21
2921,843.88,1519.43
2922,408.93,2679.94
2923,1195.91,0
2924,347.07,1494.77
2925,689.62,3005.38
2926,927.94,1806.14
2927,968.83,340.43
2928,768.11,493.1
2929,1471.13,861.33
2930,752.45,714.29
2931,1276.32,2189.78
2932,1331.71,1025.41
2933,877.63,33.42
2934,1028.81,1289.56
2935,2373.18,1934.24
2936,913.06,2688.17
2937,1163.96,2129.67
2938,1369.68,0
2939,2246.31,1715.27
2940,1732.95,1373.63
2941,3036.08,1101.32
2942,1029.98,0
2943,583.09,0
2944,1178.2,0
2945,3486.43,0
2946,566.89,699.56
2947,1847.44,2402.4
2948,917.43,1135.07
2949,1157.75,2172.73
2950,1645.55,3521.13
2951,1575.88,979.43
2952,2094.87,1104.36
2953,1196.79,1379.52
2954,164.26,562.75
2955,0,2016.13
2956,1076.79,4508.09
2957,1760.89,956.94
2958,979.04,617.97
2959,3187.46,1227.75
2960,1685.42,2052.33
2961,2179.3,421.05
2962,1157.83,0
2963,1509.97,0
2964,5379.24,1489.57
2965,2579.32,0
2966,1793.89,910.75
2967,2184.76,393.86
2968,2211.51,0
2969,3527.34,974.85
2970,439.89,1062.47
2971,1103.64,1435.01
2972,1807.75,1023.54
2973,1861.31,2852.25
2974,717.62,488.04
2975,853.7,0
2976,3284.07,4158
2977,1972.02,874.51
2978,2443.49,2101.13
2979,2703.26,1209.68
2980,913.05,1233.55
2981,1463.06,691.72
2982,1082.51,3842.63
2983,1484.62,0
2984,2403.36,774.79
2985,2262.44,591.98
2986,2137.47,4739.34
2987,0,0
2988,0,851.57
2989,692.18,1630.59
2990,650.62,1319.26
2991,0,3529.41
2992,1028.2,1602.56
2993,1019.63,2883.92
2994,1177.16,1238.39
2995,780.94,5503.4
2996,1153.05,0
2997,441.41,1740.64
2998,965.38,1772.97
2999,1554.55,0
3000,1047.5,1373.07
3001,975.22,882.22
3002,921.23,4807.69
3003,1265.46,4587.16
3004,3149.41,1897.53
3005,1130.58,1173.41
3006,455.37,0
3007,806.86,671.14
3008,0,679.35
3009,2384.63,1288.17
3010,1945.13,3170.73
3011,443.88,999.33
3012,2056.47,626.96
3013,1765.36,1156.74
3014,1010.68,1308.9
3015,7102.5,1572.33
3016,749.17,1404.49
3017,1223.24,0
3018,1612.42,5780.35
3019,1046.03,1602.56
3020,1917.81,2027.37
3021,637.76,0
3022,598.79,0
3023,911.21,0
3024,718.48,0
3025,552.5,0
3026,2255.75,3329.63
3027,3239.97,2976.19
3028,2267.9,6666.67
3029,850.75,881.83
3030,1379.88,1170.96
3031,1753.39,1834.86
3032,827.73,0
3033,11479.59,1901.14
3034,1002.68,2094.97
3035,1898.97,1042.75
3036,935.79,2403.85
3037,970.85,0
3038,1326.7,4291.85
3039,1714.29,0
3040,1736.11,0
3041,0,4008.02
3042,1564.17,1172.33
3043,1118.47,0
3044,2380.51,0
3045,8979.05,0
3046,1672.8,0
3047,534.47,1697.79
3048,2509.94,2114.16
3049,742.15,7552.87
3050,1740.86,1816.53
3051,775.15,1201.92
3052,3120.17,8316.01
3053,1972.39,3521.13
3054,912.41,0
3055,0,7042.25
3056,2328.94,2267.57
3057,4859.93,3917.73
3058,1236.09,1540.83
3059,1686.34,1196.53
3060,1683.5,0
3061,1000.97,0
3062,1119.82,0
3063,1364.26,1876.69
3064,896.4,1993.36
3065,1941.96,2605.3
3066,1981.22,2994.01
3067,1988.11,1948.68
3068,2864.1,3745.32
3069,2405.37,2897.79
3070,1163.13,2137.67
3071,1568.22,3395.59
3072,1757.91,3075.47
3073,0,1571.86
3074,593.65,1369.99
3075,1940.75,1332.45
3076,0,1730.19
3077,1163.87,0
3078,1845.02,1609.57
3079,2477.63,0
3080,1446.13,1487.54
3081,2110.76,1590.91
3082,1077.73,1782.08
3083,753.61,1101.32
3084,956,1663.89
3085,1792.19,3330
3086,1896.95,0
3087,598.09,1956.95
3088,1013.97,0
3089,1194.81,1488.41
3090,841.27,1232.29
3091,1605.74,1243.9
3092,1805.05,0
3093,0,0
3094,1117.81,777.81
3095,925.19,2277.16
3096,330.85,1378.32
3097,2742.33,7220.22
3098,1025.92,2941.18
3099,4410.04,4228.33
3100,2586.29,0
3101,814.13,1488.65
3102,917.67,2195.39
3103,1383.13,979.43
3104,3357.31,2145.92
3105,391.58,1657
3106,348.28,871.84
3107,684.66,2116.96
3108,480.57,809.32
3109,3520.42,753.44
3110,3204.73,3355.7
3111,1081.47,3580.75
3112,1236.05,1394.05
3113,973.9,3200
3114,364.56,0
3115,1424.79,1739.13
3116,852.1,1569.86
3117,1098.98,1290.71
3118,1178.36,0
3119,2506.71,824.4
3120,587.9,0
3121,1177.16,2208.58
3122,910.04,0
3123,1902.2,3285.15
3124,578.12,1865.67
3125,466.46,936.33
3126,227.62,4608.29
3127,1331.11,1008.04
3128,736.96,0
3129,217.04,3289.47
3130,1439.54,0
3131,1237.7,0
3132,312.79,0
3133,1137.79,0
3134,1570.35,0
3135,847.42,0
3136,497.27,1250
3137,422.25,0
3138,648.72,0
3139,508.81,0
3140,559.75,0
3141,426.35,0
3142,354.48,351.74
3143,317.21,0
3144,2369.67,0
3145,600,0
3146,863.59,1413.09
3147,3324.92,0
3148,3348.04,4647.56
3149,4197.27,2686.93
3150,1632.36,0
3151,0,0
3152,0,0
3153,2301.76,0
3154,1371.18,0
3155,983.77,0
3156,1048.55,0
3157,0,384.47
3158,1722.95,0
3159,2207.51,0
3160,2443.23,1901.14
3161,2453.99,0
3162,3378.38,0
3163,0,0
3164,0,2981.74
3165,2060.79,0
3166,490.44,0
3167,1192.13,0
3168,957.72,0
3169,0,0
3170,1775.15,0
3171,426.22,2237.14
3172,460.83,0
3173,2908.18,0
3174,175.72,0
3175,2277.9,0
3176,918.25,0
3177,2118.97,5405.41
3178,2110.44,5405.41
3179,1677.45,5405.41
3180,3160.96,5167.96
3181,1197.26,0
3182,767.91,0
3183,882.78,0
3184,851.97,922.51
3185,2486.17,1307.19
3186,730.91,2898.55
3187,0,1428.57
3188,1987.58,0
3189,2425.19,2714.63
3190,1617.15,0
3191,1668.86,607.16
3192,2710.03,387.75
3193,1047.55,0
3194,353.05,1964.64
3195,0,4938.27
3196,0,0
3197,2577.32,1947.8
3198,4419.89,1739.13
3199,1382.68,0
3200,3845.54,806.45
3201,1096.57,0
3202,629.59,3192.34
3203,1101.75,1919.39
3204,1370.43,2840.91
3205,961.3,2114.16
3206,5511.81,8042.9
3207,379.65,0
3208,633.71,1912.05
3209,1077.2,2421.31
3210,361.53,0
3211,1658.37,0
3212,911.85,1669.45
3213,1279.28,1666.67
3214,1193.87,2421.31
3215,1029.12,5847.95
3216,0,6067.29
3217,4097.79,6040.64
3218,1390.23,3139.09
3219,1427.41,0
3220,1635.47,1697.79
3221,1346.17,0
3222,1751.2,0
3223,1651.07,325.95
3224,2026.64,2209.94
3225,2117.7,2000
3226,1848.6,1424.93
3227,1680.67,1062.7
3228,766.52,1886.79
3229,3313.87,1222.49
3230,1494.32,481.46
3231,773.99,426.26
3232,1637.37,0
3233,1549.83,0
3234,1922.34,0
3235,1273.89,0
3236,1094.72,1188
3237,891.81,967.08
3238,2957.02,1011.12
3239,0,0
3240,0,0
3241,483.79,790.83
3242,0,0
3243,1344.64,0
3244,54.97,5571.03
3245,1643.7,2186.88
3246,1031.96,1138
3247,975.5,1888.25
3248,3455.23,844.59
3249,3023.43,1168.53
3250,824.3,0
3251,1008.61,0
3252,2211.55,926.78
3253,5895.51,2518.89
3254,1718.75,1449.7
3255,1891.58,2378.12
3256,2504.33,1536.54
3257,858.37,1958.22
3258,1348.92,1220.51
3259,3981.16,1742.16
3260,484.43,2967.36
3261,593.38,1430.62
3262,1333.61,1211.77
3263,902.32,3284.07
3264,1101.93,1285.58
3265,917.96,1367.24
3266,1112.34,0
3267,0,349.41
3268,815.66,1358.7
3269,1533.82,0
3270,1607.35,1583.76
3271,2343.75,1796.14
3272,0,2158.27
3273,2307.1,0
3274,764.58,1530.22
3275,2111.01,1441.61
3276,1404.89,852.18
3277,2453.63,3330.07
3278,0,1451.87
3279,3723.01,2338.93
3280,3474.64,1421.01
3281,926.72,1378.04
3282,280.66,2133.87
3283,1015.65,1751.06
3284,986.19,2018.95
3285,681.14,0
3286,1021.45,828.44
3287,917.43,1162.79
3288,4310.34,0
3289,0,1311.76
3290,1218.7,955.66
3291,868.18,0
3292,1071.81,3583.16
3293,606.06,0
3294,1263.81,0
3295,1324.64,0
3296,1256.81,1452.08
3297,0,1902.95
3298,0,544.96
3299,0,1186.5
3300,2073.36,1430.08
3301,1643.93,0
3302,693.48,0
3303,1383.13,2516.31
3304,852.51,0
3305,659.2,2994.01
3306,535.91,0
3307,1408.45,579.37
3308,2240.48,1497.01
3309,0,2199.82
3310,1294.33,5222.52
3311,650.2,3647.34
3312,2328.29,0
3313,907.79,1388.89
3314,4058.44,1411.93
3315,2019.07,0
3316,1179.17,1197.6
3317,1480.38,0
3318,1185.6,1019.89
3319,2401.22,1867.91
3320,3037.21,1746.72
3321,1237.93,1863.93
3322,2375.3,0
3323,625,2364.07
3324,2040.82,3560.97
3325,0,0
3326,1898.48,2191.56
3327,412.54,0
3328,1861.33,2041.09
3329,603.14,1593.97
3330,3272.68,5194.32
3331,3337.75,0
3332,1939.86,2138.06
3333,2662.84,2603.49
3334,1584.47,0
3335,1148.11,0
3336,0,2070.39
3337,0,2352.94
3338,1128.67,1404.49
3339,1018.27,2424.24
3340,1017.29,1086.96
3341,785.55,1996.01
3342,1117.32,348.43
3343,2114.16,0
3344,1890.36,860.59
3345,0,0
3346,1629.78,0
3347,0,0
3348,1321.7,1399.88
3349,2219.4,0
3350,0,562.43
3351,1884.46,1484.72
3352,692.68,1802.27
3353,0,1140.16
3354,264.66,896.24
3355,683.76,1113.26
3356,2682.76,1953.13
3357,0,1416.05
3358,0,1440.92
3359,0,0
3360,526.32,0
3361,2793.3,1558.85
3362,917.94,665.94
3363,2342.86,516.13
3364,948.24,0
3365,0,0
3366,0,500.25
3367,1492.17,2564.1
3368,0,571.76
3369,0,571.1
3370,6289.31,1361.47
3371,0,1014.71
3372,0,458.51
3373,0,194.02
3374,0,0
3375,0,1351.86
3376,0,1048.77
3377,3105.59,0
3378,0,1712.33
3379,10443.86,1972.39
3380,0,0
3381,1724.14,0
3382,8795.67,1018.07
3383,0,0
3384,1677.15,652.53
3385,3712.87,1016.26
3386,0,1052.82
3387,1161.71,2972.4
3388,982.17,3799.45
3389,3949.97,0
3390,1308.9,1706.97
3391,1022.49,3745.32
3392,542.01,0
3393,3834.48,1682.09
3394,1802.24,726.74
3395,999,596.66
3396,1152.37,3937.01
3397,2027.17,886.52
3398,659.91,1726.12
3399,1206.57,1407.95
3400,1477.1,2534.85
3401,836.47,1384.4
3402,1132.5,1645.41
3403,1865.97,718.65
3404,660.43,0
